acq_id,registration_datetime,acquisition_datetime,data_ecosystem,instrument,instrument_model,modalities_in_study,operator,data_source,sample_id,sample_type,session_id,primary_kind,primary_file_name,original_name,file_format,file_size_mb,file_count,canonical_path,checksum_present,extended_metadata_present,project_hint,ingest_config,notes
ACQ-20251016-MRI-051,2026-05-27T20:22:29Z,2025-10-16T13:43:18.365+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m19_0424,organism,jrc_251016_m19_0424,folder,ACQ-20251016-MRI-051.data,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/6,,1.0,15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-051/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 6, animal m19, recon 1)"
ACQ-20251016-MRI-052,2026-05-27T20:22:31Z,2025-10-16T13:44:49.918+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m19_0424,organism,jrc_251016_m19_0424,folder,ACQ-20251016-MRI-052.data,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/7,,0.3,4,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-052/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 7, animal m19, recon 1)"
ACQ-20251016-MRI-053,2026-05-27T20:22:33Z,2025-10-16T13:48:59.180+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m19_0424,organism,jrc_251016_m19_0424,folder,ACQ-20251016-MRI-053.data,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/8,,1.4,40,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-053/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 8, animal m19, recon 1,3)"
ACQ-20251016-MRI-054,2026-05-27T20:22:36Z,2025-10-16T14:09:40.411+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m19_0424,organism,jrc_251016_m19_0424,folder,ACQ-20251016-MRI-054.data,20251016_130640_jrc_251016_m19_0424_jrc_251016_m19_0424_1_1/9,,0.7,20,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-054/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLOWMAP exam 9, animal m19, recon 1)"
ACQ-20251016-MRI-055,2026-05-27T20:22:38Z,2025-10-16T15:10:33.200+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-055.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/1,,0.6,9,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-055/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 1, animal m20, recon 1)"
ACQ-20251016-MRI-056,2026-05-27T20:22:40Z,2025-10-16T15:44:17.205+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-056.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/10,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-056/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 10, animal m20, recon 1,3)"
ACQ-20251016-MRI-057,2026-05-27T20:22:41Z,2025-10-16T15:47:59.299+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-057.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/11,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-057/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 11, animal m20, recon 1,3)"
ACQ-20251016-MRI-058,2026-05-27T20:22:43Z,2025-10-16T15:51:41.704+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-058.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/12,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-058/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 12, animal m20, recon 1,3)"
ACQ-20251016-MRI-059,2026-05-27T20:22:45Z,2025-10-16T15:55:23.723+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-059.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/13,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-059/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 13, animal m20, recon 1,3)"
ACQ-20251016-MRI-060,2026-05-27T20:22:46Z,2025-10-16T15:59:05.752+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-060.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/14,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-060/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 14, animal m20, recon 1,3)"
ACQ-20251016-MRI-061,2026-05-27T20:22:48Z,2025-10-16T16:02:48.184+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-061.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/15,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-061/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 15, animal m20, recon 1,3)"
ACQ-20251016-MRI-062,2026-05-27T20:22:50Z,2025-10-16T16:06:30.206+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-062.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/16,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-062/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 16, animal m20, recon 1,3)"
ACQ-20251016-MRI-063,2026-05-27T20:22:52Z,2025-10-16T16:10:12.324+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-063.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/17,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-063/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 17, animal m20, recon 1,3)"
ACQ-20251016-MRI-064,2026-05-27T20:22:54Z,2025-10-16T16:13:58.957+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-064.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/18,,2.0,30,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-064/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 18, animal m20, recon 1,3)"
ACQ-20251016-MRI-065,2026-05-27T20:22:56Z,2025-10-16T15:13:32.022+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-065.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/2,,0.2,3,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-065/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 2, animal m20, recon 1)"
ACQ-20251016-MRI-066,2026-05-27T20:22:58Z,2025-10-16T15:15:26.188+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-066.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/4,,0.2,3,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-066/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 4, animal m20, recon 1)"
ACQ-20251016-MRI-067,2026-05-27T20:23:00Z,2025-10-16T15:17:01.368+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-067.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/5,,0.2,3,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-067/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 5, animal m20, recon 1)"
ACQ-20251016-MRI-068,2026-05-27T20:23:01Z,2025-10-16T15:21:08.256+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-068.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/6,,1.0,15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-068/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 6, animal m20, recon 1)"
ACQ-20251016-MRI-069,2026-05-27T20:23:02Z,2025-10-16T15:22:46.575+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-069.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/7,,0.3,4,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-069/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FcFLASH exam 7, animal m20, recon 1)"
ACQ-20251016-MRI-070,2026-05-27T20:23:04Z,2025-10-16T15:27:12.653+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-070.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/8,,1.4,40,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-070/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:IgFLASH exam 8, animal m20, recon 1,3)"
ACQ-20251016-MRI-071,2026-05-27T20:23:07Z,2025-10-16T15:39:58.791+02:00,DICOM,MRI,Bruker BioSpec 7T,MR,NMR-platform,internal,jrc_251016_m20_0424,organism,jrc_251016_m20_0424,folder,ACQ-20251016-MRI-071.data,20251016_144831_jrc_251016_m20_0424_jrc_251016_m20_0424_1_1/9,,0.7,20,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-071/,Y,Y,PROJ-0004,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLOWMAP exam 9, animal m20, recon 1)"
ACQ-20251027-MRI-001,2026-05-27T20:23:09Z,2025-10-27T10:24:28.790+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-001.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/10,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-001/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 10, animal m13, recon 1)"
ACQ-20251027-MRI-002,2026-05-27T20:23:11Z,2025-10-27T10:35:21.641+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-002.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/11,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-002/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 11, animal m13, recon 1)"
ACQ-20251027-MRI-003,2026-05-27T20:23:13Z,2025-10-27T10:43:09.978+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-003.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/12,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-003/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 12, animal m13, recon 1)"
ACQ-20251027-MRI-004,2026-05-27T20:23:15Z,2025-10-27T10:51:50.277+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-004.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/13,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-004/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 13, animal m13, recon 1)"
ACQ-20251027-MRI-005,2026-05-27T20:23:17Z,2025-10-27T11:05:15.681+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-005.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/15,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-005/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 15, animal m13, recon 1)"
ACQ-20251027-MRI-006,2026-05-27T20:23:20Z,2025-10-27T11:11:58.662+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-006.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/16,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-006/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 16, animal m13, recon 1)"
ACQ-20251027-MRI-007,2026-05-27T20:23:21Z,2025-10-27T11:20:11.125+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-007.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/18,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-007/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 18, animal m13, recon 1)"
ACQ-20251027-MRI-008,2026-05-27T20:23:23Z,2025-10-27T11:27:15.917+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-008.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/19,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-008/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 19, animal m13, recon 1)"
ACQ-20251027-MRI-009,2026-05-27T20:23:25Z,2025-10-27T12:00:37.247+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-009.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/20,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-009/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:DtiStandard exam 20, animal m13, recon 1)"
ACQ-20251027-MRI-010,2026-05-27T20:23:27Z,2025-10-27T12:05:46.516+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-010.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/23,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-010/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 23, animal m13, recon 1)"
ACQ-20251027-MRI-011,2026-05-27T20:23:29Z,2025-10-27T10:11:27.746+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-011.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/7,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-011/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 7, animal m13, recon 1)"
ACQ-20251027-MRI-012,2026-05-27T20:23:31Z,2025-10-27T10:14:03.247+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m13_0423,organism,jrc251027_m13_0423,folder,ACQ-20251027-MRI-012.data,20251027_093013_jrc251027_m13_0423_jrc251027_m13_0423_1_1/8,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-012/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 8, animal m13, recon 1)"
ACQ-20251027-MRI-013,2026-05-27T20:23:33Z,2025-10-27T13:18:52.732+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-013.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/10,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-013/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 10, animal m14, recon 1)"
ACQ-20251027-MRI-014,2026-05-27T20:23:35Z,2025-10-27T13:35:35.492+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-014.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/11,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-014/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:DtiStandard exam 11, animal m14, recon 1)"
ACQ-20251027-MRI-015,2026-05-27T20:23:37Z,2025-10-27T13:40:13.901+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-015.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/12,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-015/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 12, animal m14, recon 1)"
ACQ-20251027-MRI-016,2026-05-27T20:23:39Z,2025-10-27T12:32:27.929+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-016.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/3,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-016/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 3, animal m14, recon 1)"
ACQ-20251027-MRI-017,2026-05-27T20:23:41Z,2025-10-27T12:35:46.984+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-017.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/5,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-017/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 5, animal m14, recon 1)"
ACQ-20251027-MRI-018,2026-05-27T20:23:43Z,2025-10-27T12:45:18.145+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-018.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/6,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-018/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 6, animal m14, recon 1)"
ACQ-20251027-MRI-019,2026-05-27T20:23:45Z,2025-10-27T12:50:25.554+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-019.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/7,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-019/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 7, animal m14, recon 1)"
ACQ-20251027-MRI-020,2026-05-27T20:23:47Z,2025-10-27T13:07:08.263+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-020.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/8,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-020/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:DtiStandard exam 8, animal m14, recon 1)"
ACQ-20251027-MRI-021,2026-05-27T20:23:49Z,2025-10-27T13:14:13.876+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc251027_m14_0423,organism,jrc251027_m14_0423,folder,ACQ-20251027-MRI-021.data,20251027_121652_jrc251027_m14_0423_jrc251027_m14_0423_1_1/9,,0.0,0,/raw/DICOM/2025/2025-10/ACQ-20251027-MRI-021/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:RARE exam 9, animal m14, recon 1)"
ACQ-20260325-MRI-001,2026-05-27T20:23:51Z,2026-03-25T10:22:17.506+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc260325_m29_0423,organism,jrc260325_m29_0423,folder,ACQ-20260325-MRI-001.data,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/12,,0.0,0,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-001/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 12, animal m29, recon 1)"
ACQ-20260325-MRI-002,2026-05-27T20:23:54Z,2026-03-25T10:27:33.492+01:00,DICOM,MRI,Bruker BioSpec 7T,,NMR-platform,internal,jrc260325_m29_0423,organism,jrc260325_m29_0423,folder,ACQ-20260325-MRI-002.data,20260325_094935_jrc260325_m29_0423_jrc260325_m29_0423_1_1/13,,0.0,0,/raw/DICOM/2026/2026-03/ACQ-20260325-MRI-002/,Y,Y,PROJ-0003,tools/configs/mri_bruker_20251016_TEST.yaml,"TEST INGEST 2026-05-27 v2 REDO - purge after team exhibition (internal MRI Bruker:FLASH exam 13, animal m29, recon 1)"
